year,category,score,count,cumulative_count,rank
2023,物理,545,1140.0,81225,80656.0
2023,物理,544,1280.0,82505,81866.0
2023,物理,543,1222.0,83727,83117.0
2023,物理,542,1285.0,85012,84370.0
2023,物理,541,1284.0,86296,85655.0
2023,物理,540,1218.0,87514,86906.0
2023,物理,539,1279.0,88793,88154.0
2023,物理,538,1271.0,90064,89429.0
2023,物理,537,1295.0,91359,90712.0
2023,物理,536,1270.0,92629,91995.0
2023,物理,535,1258.0,93887,93259.0
2023,物理,534,1296.0,95183,94536.0
2023,物理,533,1321.0,96504,95844.0
2023,物理,532,1336.0,97840,97173.0
2023,物理,531,1343.0,99183,98512.0
2023,物理,530,1361.0,100544,99864.0
2023,物理,529,1342.0,101886,101216.0
2023,物理,528,1346.0,103232,102560.0
2023,物理,527,1331.0,104563,103898.0
2023,物理,526,1381.0,105944,105254.0
2023,物理,525,1328.0,107272,106609.0
2023,物理,524,1354.0,108626,107950.0
2023,物理,523,1373.0,109999,109313.0
2023,物理,522,1405.0,111404,110702.0
2023,物理,521,1326.0,112730,112068.0
2023,物理,520,1392.0,114122,113427.0
2023,物理,519,1428.0,115550,114837.0
2023,物理,518,1349.0,116899,116225.0
2023,物理,517,1424.0,118323,117612.0
2023,物理,516,1367.0,119690,119007.0
2023,物理,515,1453.0,121143,120417.0
2023,物理,514,1343.0,122486,121815.0
2023,物理,513,1389.0,123875,123181.0
2023,物理,512,1419.0,125294,124585.0
2023,物理,511,1456.0,126750,126023.0
2023,物理,510,1419.0,128169,127460.0
2023,物理,509,1441.0,129610,128890.0
2023,物理,508,1441.0,131051,130331.0
2023,物理,507,1448.0,132499,131776.0
2023,物理,506,1410.0,133909,133205.0
2023,物理,505,1435.0,135344,134627.0
2023,物理,504,1516.0,136860,136103.0
2023,物理,503,1462.0,138322,137592.0
2023,物理,502,1503.0,139825,139074.0
2023,物理,501,1429.0,141254,140540.0
2023,物理,500,1449.0,142703,141979.0
2023,物理,499,1446.0,144149,143427.0
2023,物理,498,1443.0,145592,144871.0
2023,物理,497,1454.0,147046,146320.0
2023,物理,496,1547.0,148593,147820.0
2023,物理,495,1508.0,150101,149348.0
2023,物理,494,1455.0,151556,150829.0
2023,物理,493,1484.0,153040,152299.0
2023,物理,492,1490.0,154530,153786.0
2023,物理,491,1460.0,155990,155261.0
2023,物理,490,1534.0,157524,156758.0
2023,物理,489,1499.0,159023,158274.0
2023,物理,488,1480.0,160503,159764.0
2023,物理,487,1497.0,162000,161252.0
2023,物理,486,1473.0,163473,162737.0
2023,物理,485,1513.0,164986,164230.0
2023,物理,484,1495.0,166481,165734.0
2023,物理,483,1581.0,168062,167272.0
2023,物理,482,1473.0,169535,168799.0
2023,物理,481,1613.0,171148,170342.0
2023,物理,480,1505.0,172653,171901.0
2023,物理,479,1595.0,174248,173451.0
2023,物理,478,1555.0,175803,175026.0
2023,物理,477,1456.0,177259,176532.0
2023,物理,476,1484.0,178743,178002.0
2023,物理,475,1522.0,180265,179505.0
2023,物理,474,1581.0,181846,181056.0
2023,物理,473,1561.0,183407,182627.0
2023,物理,472,1566.0,184973,184191.0
2023,物理,471,1611.0,186584,185779.0
2023,物理,470,1535.0,188119,187352.0
2023,物理,469,1636.0,189755,188938.0
2023,物理,468,1487.0,191242,190499.0
2023,物理,467,1552.0,192794,192019.0
