院校代码,院校名称,批次,招生备注,科类,专业组代码,专业序号,专业名称,专业备注,语种要求,选科要求,计划招数,学制,学费,2024_最低分,2024_最低位次,2023_最低分,2023_最低位次,2022_最低分,2022_最低位次,2021_最低分,2021_最低位次
10831,顺德职业技术大学,专科批,专科,历史,509,17,工商企业管理,(校本部),,不限,7.0,3.0,5250.0,463.0,65380.0,412.0,119865.0,429.0,109339.0,457.0,87116.0
10831,顺德职业技术大学,专科批,专科,历史,509,18,金融服务与管理,(校本部),,不限,8.0,3.0,5250.0,463.0,65380.0,414.0,117665.0,446.0,91979.0,453.0,90097.0
10831,顺德职业技术大学,专科批,专科,历史,509,19,现代物流管理,(校本部),,不限,5.0,3.0,5250.0,463.0,65380.0,427.0,103323.0,0.0,0.0,453.0,90434.0
10831,顺德职业技术大学,专科批,专科,历史,509,20,网络营销与直播电商,(校本部),,不限,7.0,3.0,5250.0,463.0,65380.0,412.0,119865.0,0.0,0.0,0.0,0.0
10831,顺德职业技术大学,专科批,专科,历史,509,21,旅游管理,(校本部),,不限,4.0,3.0,5250.0,463.0,65380.0,412.0,119865.0,430.0,108303.0,452.0,91689.0
10831,顺德职业技术大学,专科批,专科,历史,509,22,酒店管理与数字化运营,(校本部),,不限,17.0,3.0,5250.0,463.0,65380.0,419.0,111948.0,473.0,64974.0,452.0,91438.0
10831,顺德职业技术大学,专科批,专科,历史,509,23,餐饮智能管理,(校本部),,不限,9.0,3.0,5250.0,463.0,65380.0,412.0,119865.0,429.0,109339.0,451.0,92022.0
10831,顺德职业技术大学,专科批,专科,历史,509,24,药膳与食疗,(校本部),,不限,3.0,3.0,6410.0,463.0,65380.0,0.0,0.0,434.0,104221.0,0.0,0.0
10831,顺德职业技术大学,专科批,专科,历史,509,25,烹饪工艺与营养,(校本部),,不限,1.0,3.0,5250.0,463.0,65380.0,429.0,101261.0,472.0,65964.0,458.0,85885.0
10831,顺德职业技术大学,专科批,专科,历史,509,26,传播与策划,(校本部),,不限,13.0,3.0,5250.0,463.0,65380.0,426.0,104375.0,0.0,0.0,463.0,81582.0
10831,顺德职业技术大学,专科批,专科,历史,509,28,跨境电子商务,(校本部),,不限,8.0,3.0,5250.0,463.0,65380.0,412.0,119865.0,432.0,106197.0,452.0,91833.0
10831,顺德职业技术大学,专科批,专科,历史,509,30,应用日语,(校本部),,不限,4.0,3.0,5250.0,463.0,65380.0,412.0,119865.0,467.0,70848.0,459.0,85147.0
10831,顺德职业技术大学,专科批,专科,历史,509,31,应用英语,(校本部),,不限,14.0,3.0,5250.0,463.0,65380.0,411.0,121003.0,453.0,84766.0,451.0,91916.0
10831,顺德职业技术大学,专科批,专科,历史,509,286,会展策划与管理,(校本部),,不限,5.0,3.0,5250.0,,,,,,,,
10831,顺德职业技术大学,专科批,专科,历史,509,288,大数据与会计,(校本部),,不限,4.0,3.0,5250.0,,,,,,,,
10831,顺德职业技术大学,专科批,专科,历史,509,290,电子商务,(校本部),,不限,4.0,3.0,5250.0,,,,,,,,
10831,顺德职业技术大学,专科批,专科,历史,509,292,国际经济与贸易,(校本部),,不限,9.0,3.0,5250.0,,,,,,,,
10831,顺德职业技术大学,专科批,专科,历史,510,6,食品质量与安全,(校本部)(不招色盲),,不限,9.0,3.0,6410.0,471.0,58879.0,450.0,79812.0,472.0,65964.0,450.0,93084.0
10831,顺德职业技术大学,专科批,专科,历史,510,7,应用化工技术,(校本部)(不招色盲),,不限,16.0,3.0,6410.0,471.0,58879.0,450.0,79812.0,471.0,66957.0,451.0,92485.0
10831,顺德职业技术大学,专科批,专科,历史,510,8,分析检验技术,(校本部)(不招色盲),,不限,8.0,3.0,6410.0,471.0,58879.0,449.0,80781.0,427.0,111408.0,450.0,93176.0
10831,顺德职业技术大学,专科批,专科,历史,510,9,药学,(校本部)(不招色盲),,不限,14.0,3.0,6410.0,471.0,58879.0,464.0,67012.0,494.0,46236.0,465.0,79215.0
10831,顺德职业技术大学,专科批,专科,历史,510,11,中医学,(校本部)(不招色盲),,不限,9.0,3.0,6410.0,471.0,58879.0,452.0,77914.0,0.0,0.0,0.0,0.0
10831,顺德职业技术大学,专科批,专科,历史,510,12,护理,(校本部)(不招色盲),,不限,15.0,3.0,6410.0,471.0,58879.0,449.0,80781.0,481.0,57585.0,472.0,73644.0
10831,顺德职业技术大学,专科批,专科,历史,510,13,康复治疗技术,(校本部)(不招色盲),,不限,16.0,3.0,6410.0,471.0,58879.0,455.0,75077.0,427.0,111408.0,452.0,91133.0
10831,顺德职业技术大学,专科批,专科,历史,510,14,工业设计,(校本部)(不招色盲),,不限,3.0,3.0,6410.0,471.0,58879.0,0.0,0.0,471.0,66957.0,450.0,93004.0
10831,顺德职业技术大学,专科批,专科,历史,511,29,市场营销,(与澳大利亚TAFE北悉尼学院中外合作办学项目，具体培养模式和学习费用请查看学校网站)(校本部)(中外合作办学),,不限,5.0,3.0,13000.0,412.0,111317.0,347.0,195331.0,421.0,117606.0,435.0,107397.0
10831,顺德职业技术大学,专科批,专科,历史,512,32,大数据技术,(面向佛山顺德)(校本部),,不限,3.0,3.0,6410.0,463.0,65380.0,458.0,72321.0,470.0,67961.0,452.0,91257.0
10831,顺德职业技术大学,专科批,专科,历史,512,33,计算机网络技术,(面向佛山顺德)(校本部),,不限,3.0,3.0,6410.0,463.0,65380.0,449.0,80781.0,431.0,107234.0,452.0,91353.0
10831,顺德职业技术大学,专科批,专科,历史,512,34,计算机应用技术,(面向佛山顺德)(校本部),,不限,3.0,3.0,6410.0,463.0,65380.0,453.0,76985.0,458.0,79724.0,473.0,72401.0
10831,顺德职业技术大学,专科批,专科,历史,512,35,软件技术,(面向佛山顺德)(校本部),,不限,3.0,3.0,6410.0,463.0,65380.0,0.0,0.0,434.0,104221.0,455.0,88124.0
10831,顺德职业技术大学,专科批,专科,历史,512,36,环境监测技术,(面向佛山顺德)(校本部),,不限,2.0,3.0,6410.0,463.0,65380.0,439.0,90745.0,467.0,70848.0,451.0,91920.0
10831,顺德职业技术大学,专科批,专科,历史,512,73,智慧健康养老服务与管理,(面向佛山顺德)(校本部),,不限,2.0,3.0,5250.0,463.0,65380.0,433.0,97004.0,469.0,68960.0,452.0,91464.0
10831,顺德职业技术大学,专科批,专科,历史,512,78,家具设计与制造,(面向佛山顺德)(校本部),,不限,2.0,3.0,6410.0,463.0,65380.0,0.0,0.0,435.0,103166.0,454.0,89180.0
10831,顺德职业技术大学,专科批,专科,历史,512,79,园林技术,(面向佛山顺德)(校本部),,不限,2.0,3.0,6410.0,463.0,65380.0,0.0,0.0,434.0,104221.0,452.0,91424.0
10831,顺德职业技术大学,专科批,专科,历史,512,80,工商企业管理,(面向佛山顺德)(校本部),,不限,3.0,3.0,5250.0,463.0,65380.0,412.0,119865.0,429.0,109339.0,457.0,87116.0
10831,顺德职业技术大学,专科批,专科,历史,512,81,金融服务与管理,(面向佛山顺德)(校本部),,不限,3.0,3.0,5250.0,463.0,65380.0,414.0,117665.0,446.0,91979.0,453.0,90097.0
10831,顺德职业技术大学,专科批,专科,历史,512,82,现代物流管理,(面向佛山顺德)(校本部),,不限,2.0,3.0,5250.0,463.0,65380.0,427.0,103323.0,0.0,0.0,453.0,90434.0
10831,顺德职业技术大学,专科批,专科,历史,512,83,网络营销与直播电商,(面向佛山顺德)(校本部),,不限,2.0,3.0,5250.0,463.0,65380.0,412.0,119865.0,0.0,0.0,0.0,0.0
10831,顺德职业技术大学,专科批,专科,历史,512,84,旅游管理,(面向佛山顺德)(校本部),,不限,2.0,3.0,5250.0,463.0,65380.0,412.0,119865.0,430.0,108303.0,452.0,91689.0
10831,顺德职业技术大学,专科批,专科,历史,512,85,酒店管理与数字化运营,(面向佛山顺德)(校本部),,不限,6.0,3.0,5250.0,463.0,65380.0,419.0,111948.0,473.0,64974.0,452.0,91438.0
10831,顺德职业技术大学,专科批,专科,历史,512,86,餐饮智能管理,(面向佛山顺德)(校本部),,不限,2.0,3.0,5250.0,463.0,65380.0,412.0,119865.0,429.0,109339.0,451.0,92022.0
10831,顺德职业技术大学,专科批,专科,历史,512,87,药膳与食疗,(面向佛山顺德)(校本部),,不限,2.0,3.0,6410.0,463.0,65380.0,0.0,0.0,434.0,104221.0,0.0,0.0
10831,顺德职业技术大学,专科批,专科,历史,512,88,烹饪工艺与营养,(面向佛山顺德)(校本部),,不限,1.0,3.0,5250.0,463.0,65380.0,429.0,101261.0,472.0,65964.0,458.0,85885.0
10831,顺德职业技术大学,专科批,专科,历史,512,89,传播与策划,(面向佛山顺德)(校本部),,不限,5.0,3.0,5250.0,463.0,65380.0,426.0,104375.0,0.0,0.0,463.0,81582.0
10831,顺德职业技术大学,专科批,专科,历史,512,91,跨境电子商务,(面向佛山顺德)(校本部),,不限,2.0,3.0,5250.0,463.0,65380.0,412.0,119865.0,432.0,106197.0,452.0,91833.0
10831,顺德职业技术大学,专科批,专科,历史,512,93,应用日语,(面向佛山顺德)(校本部),,不限,2.0,3.0,5250.0,463.0,65380.0,412.0,119865.0,467.0,70848.0,459.0,85147.0
10831,顺德职业技术大学,专科批,专科,历史,512,94,应用英语,(面向佛山顺德)(校本部),,不限,5.0,3.0,5250.0,463.0,65380.0,411.0,121003.0,453.0,84766.0,451.0,91916.0
10831,顺德职业技术大学,专科批,专科,历史,512,287,会展策划与管理,(面向佛山顺德)(校本部),,不限,2.0,3.0,5250.0,,,,,,,,
10831,顺德职业技术大学,专科批,专科,历史,512,289,大数据与会计,(面向佛山顺德)(校本部),,不限,2.0,3.0,5250.0,,,,,,,,
10831,顺德职业技术大学,专科批,专科,历史,512,291,电子商务,(面向佛山顺德)(校本部),,不限,2.0,3.0,5250.0,,,,,,,,
10831,顺德职业技术大学,专科批,专科,历史,512,293,国际经济与贸易,(面向佛山顺德)(校本部),,不限,4.0,3.0,5250.0,,,,,,,,
10831,顺德职业技术大学,专科批,专科,历史,513,37,食品质量与安全,(面向佛山顺德)(校本部)(不招色盲),,不限,3.0,3.0,6410.0,471.0,58879.0,450.0,79812.0,472.0,65964.0,450.0,93084.0
10831,顺德职业技术大学,专科批,专科,历史,513,38,应用化工技术,(面向佛山顺德)(校本部)(不招色盲),,不限,5.0,3.0,6410.0,471.0,58879.0,450.0,79812.0,471.0,66957.0,451.0,92485.0
10831,顺德职业技术大学,专科批,专科,历史,513,39,分析检验技术,(面向佛山顺德)(校本部)(不招色盲),,不限,3.0,3.0,6410.0,471.0,58879.0,449.0,80781.0,427.0,111408.0,450.0,93176.0
10831,顺德职业技术大学,专科批,专科,历史,513,40,药学,(面向佛山顺德)(校本部)(不招色盲),,不限,4.0,3.0,6410.0,471.0,58879.0,464.0,67012.0,494.0,46236.0,465.0,79215.0
10831,顺德职业技术大学,专科批,专科,历史,513,74,中医学,(面向佛山顺德)(校本部)(不招色盲),,不限,4.0,3.0,6410.0,471.0,58879.0,452.0,77914.0,0.0,0.0,0.0,0.0
10831,顺德职业技术大学,专科批,专科,历史,513,75,护理,(面向佛山顺德)(校本部)(不招色盲),,不限,4.0,3.0,6410.0,471.0,58879.0,449.0,80781.0,481.0,57585.0,472.0,73644.0
10831,顺德职业技术大学,专科批,专科,历史,513,76,康复治疗技术,(面向佛山顺德)(校本部)(不招色盲),,不限,5.0,3.0,6410.0,471.0,58879.0,455.0,75077.0,427.0,111408.0,452.0,91133.0
10831,顺德职业技术大学,专科批,专科,历史,513,77,工业设计,(面向佛山顺德)(校本部)(不招色盲),,不限,2.0,3.0,6410.0,471.0,58879.0,0.0,0.0,471.0,66957.0,450.0,93004.0
10831,顺德职业技术大学,专科批,专科,历史,514,92,市场营销,(面向佛山顺德)(与澳大利亚TAFE北悉尼学院中外合作办学项目，具体培养模式和学习费用请查看学校网站)(校本部)(中外合作办学),,不限,2.0,3.0,13000.0,412.0,111317.0,347.0,195331.0,421.0,117606.0,435.0,107397.0
10832,山东商业职业技术学院,专科批,专科,历史,501,1,国际商务,(主校区),,不限,2.0,3.0,5800.0,,,,,,,,
10832,山东商业职业技术学院,专科批,专科,历史,502,2,中小企业创业与经营,(主校区),,不限,2.0,3.0,5800.0,,,,,,,,
10832,山东商业职业技术学院,专科批,专科,历史,503,3,智能产品开发与应用,(主校区),,不限,1.0,3.0,5500.0,,,,,,,,
10833,广东轻工职业技术大学,专科批,专科,历史,514,301,大数据与会计,(南海校区北区),,不限,45.0,3.0,5250.0,459.0,68353.0,0.0,0.0,0.0,0.0,466.0,78280.0
10833,广东轻工职业技术大学,专科批,专科,历史,514,302,大数据与审计,(南海校区北区),,不限,13.0,3.0,5250.0,459.0,68353.0,0.0,0.0,0.0,0.0,0.0,0.0
10833,广东轻工职业技术大学,专科批,专科,历史,515,303,现代物流管理,(南海校区北区),,不限,10.0,3.0,5250.0,459.0,68353.0,0.0,0.0,0.0,0.0,461.0,82925.0
10833,广东轻工职业技术大学,专科批,专科,历史,515,304,国际经济与贸易,(南海校区北区),,不限,50.0,3.0,5250.0,459.0,68353.0,0.0,0.0,0.0,0.0,449.0,94512.0
10833,广东轻工职业技术大学,专科批,专科,历史,515,305,电子商务,(南海校区北区),,不限,17.0,3.0,5250.0,459.0,68353.0,0.0,0.0,0.0,0.0,449.0,94426.0
10833,广东轻工职业技术大学,专科批,专科,历史,515,306,跨境电子商务,(南海校区北区),,不限,22.0,3.0,5250.0,459.0,68353.0,0.0,0.0,0.0,0.0,449.0,94426.0
10833,广东轻工职业技术大学,专科批,专科,历史,516,307,会展策划与管理,(南海校区北区),,不限,33.0,3.0,5250.0,441.0,83580.0,0.0,0.0,0.0,0.0,449.0,94442.0
10833,广东轻工职业技术大学,专科批,专科,历史,516,308,旅游管理,(南海校区北区),,不限,32.0,3.0,5250.0,441.0,83580.0,0.0,0.0,0.0,0.0,449.0,94431.0
10833,广东轻工职业技术大学,专科批,专科,历史,517,309,商务英语,(南海校区北区),,不限,35.0,3.0,5250.0,428.0,96185.0,0.0,0.0,0.0,0.0,460.0,84479.0
10833,广东轻工职业技术大学,专科批,专科,历史,518,310,国际商务,(与加拿大加西大学中外合作办学项目，具体培养模式和学习费用请查看学校网站)(南海校区北区)(中外合作办学),,不限,40.0,3.0,19800.0,428.0,96185.0,0.0,0.0,0.0,0.0,0.0,0.0
10834,武汉职业技术大学,专科批,专科,历史,504,1,大数据与会计,(光谷校区),,不限,3.0,3.0,5000.0,,,,,,,,
10834,武汉职业技术大学,专科批,专科,历史,504,2,金融服务与管理,(光谷校区),,不限,2.0,3.0,5000.0,439.0,85263.0,406.0,126519.0,0.0,0.0,0.0,0.0
10834,武汉职业技术大学,专科批,专科,历史,504,3,服装设计与工艺,(光谷校区),,不限,3.0,3.0,5000.0,,,,,,,,
10835,漯河职业技术学院,专科批,专科,历史,506,5,商务英语,(校本部),(语种要求：英语),不限,5.0,3.0,3700.0,357.0,168831.0,365.0,174533.0,0.0,0.0,252.0,257608.0
10835,漯河职业技术学院,专科批,专科,历史,507,2,跨境电子商务,(校本部),,不限,2.0,3.0,3700.0,,,,,,,,
10835,漯河职业技术学院,专科批,专科,历史,507,3,现代物流管理,(校本部),,不限,2.0,3.0,3700.0,,,,,,,,
10835,漯河职业技术学院,专科批,专科,历史,507,4,大数据与会计,(校本部),,不限,3.0,3.0,4000.0,,,,,,,,
10835,漯河职业技术学院,专科批,专科,历史,507,6,小学语文教育,(师范)(校本部),,不限,2.0,3.0,3700.0,,,,,,,,
10835,漯河职业技术学院,专科批,专科,历史,508,1,中西面点工艺,(校本部)(不招色盲色弱且不招单色识别不全者),,不限,5.0,3.0,3700.0,357.0,168831.0,0.0,0.0,299.0,238279.0,228.0,263478.0
10841,辽宁对外经贸学院,本科批,本科,历史,203,1,金融学,(校本部),,不限,1.0,4.0,30000.0,463.0,65116.0,479.0,54793.0,471.0,66957.0,478.0,67792.0
10841,辽宁对外经贸学院,本科批,本科,历史,203,2,俄语,(校本部),,不限,1.0,4.0,30000.0,463.0,65116.0,464.0,67012.0,0.0,0.0,0.0,0.0
10841,辽宁对外经贸学院,本科批,本科,历史,203,3,会计学,(校本部),,不限,1.0,4.0,30000.0,463.0,65116.0,467.0,64464.0,0.0,0.0,475.0,70395.0
10841,辽宁对外经贸学院,本科批,本科,历史,203,4,会展经济与管理,(校本部),,不限,1.0,4.0,30000.0,463.0,65116.0,464.0,67012.0,0.0,0.0,0.0,0.0
10846,江西科技学院,本科批,本科,历史,205,1,会计学,(校本部),,不限,2.0,4.0,25000.0,487.0,47922.0,489.0,47487.0,0.0,0.0,489.0,58853.0
10846,江西科技学院,本科批,本科,历史,205,2,汉语言文学,(校本部),,不限,3.0,4.0,24600.0,,,,,,,,
10846,江西科技学院,本科批,本科,历史,205,3,小学教育,(校本部),,不限,2.0,4.0,24600.0,487.0,47922.0,487.0,48899.0,484.0,54970.0,486.0,61167.0
10850,南京工业职业技术大学,本科批,本科,历史,203,1,大数据与会计,(校本部),,不限,3.0,4.0,5200.0,499.0,39535.0,501.0,39411.0,498.0,43017.0,466.0,78874.0
10850,南京工业职业技术大学,本科批,本科,历史,203,2,旅游管理,(校本部),,不限,1.0,4.0,5200.0,499.0,39535.0,498.0,41391.0,0.0,0.0,0.0,0.0
10850,南京工业职业技术大学,本科批,本科,历史,203,3,企业数字化管理,(校本部),,不限,1.0,4.0,5200.0,499.0,39535.0,498.0,41391.0,0.0,0.0,0.0,0.0
10850,南京工业职业技术大学,本科批,本科,历史,203,4,国际经济与贸易,(校本部),,不限,2.0,4.0,5200.0,,,,,,,,
10850,南京工业职业技术大学,本科批,本科,历史,203,5,现代物流管理,(校本部),,不限,1.0,4.0,5200.0,499.0,39535.0,498.0,41391.0,0.0,0.0,0.0,0.0
10850,南京工业职业技术大学,本科批,本科,历史,203,6,电子商务,(校本部),,不限,4.0,4.0,5200.0,499.0,39535.0,497.0,42047.0,498.0,43017.0,477.0,68920.0
10852,上海工商职业技术学院,专科批,专科,历史,503,1,护理,(青浦校区)(不招色盲),,不限,1.0,3.0,24800.0,,,,,,,,
10856,上海工程技术大学,本科批,本科,历史,205,4,翻译,(松江校区),(语种要求：英语),不限,2.0,4.0,6500.0,531.0,22147.0,537.0,20527.0,532.0,20613.0,546.0,20828.0
10856,上海工程技术大学,本科批,本科,历史,206,1,物流管理,(松江校区),,不限,2.0,4.0,6500.0,527.0,23926.0,531.0,23185.0,531.0,21174.0,553.0,17366.0
10856,上海工程技术大学,本科批,本科,历史,206,2,养老服务管理,(松江校区),,不限,2.0,4.0,6500.0,527.0,23926.0,531.0,23185.0,0.0,0.0,0.0,0.0
10856,上海工程技术大学,本科批,本科,历史,206,3,交通管理,(松江校区),,不限,1.0,4.0,6500.0,527.0,23926.0,534.0,21856.0,531.0,21174.0,549.0,19203.0
10861,广东交通职业技术学院,专科批,专科,历史,501,101,工程测量技术,(天河校区),,不限,5.0,3.0,6410.0,434.0,90020.0,426.0,104375.0,434.0,104221.0,422.0,120070.0
10861,广东交通职业技术学院,专科批,专科,历史,501,102,工程造价,(天河校区),,不限,13.0,3.0,6410.0,434.0,90020.0,426.0,104375.0,436.0,102109.0,443.0,100077.0
10861,广东交通职业技术学院,专科批,专科,历史,501,111,城市轨道车辆应用技术,(因用人单位可能对考生身体素质有要求，请色盲色弱的考生慎重报考)(天河校区),,不限,3.0,3.0,6410.0,434.0,90020.0,448.0,81720.0,444.0,94059.0,438.0,104087.0
10861,广东交通职业技术学院,专科批,专科,历史,501,112,城市轨道交通机电技术,(因用人单位可能对考生身体素质有要求，请色盲色弱的考生慎重报考)(天河校区),,不限,1.0,3.0,6410.0,434.0,90020.0,442.0,87753.0,441.0,97115.0,439.0,103636.0
10861,广东交通职业技术学院,专科批,专科,历史,501,113,城市轨道交通通信信号技术,(因用人单位可能对考生身体素质有要求，请色盲色弱的考生慎重报考)(天河校区),,不限,5.0,3.0,6410.0,434.0,90020.0,450.0,79812.0,434.0,104221.0,428.0,114497.0
10861,广东交通职业技术学院,专科批,专科,历史,501,114,高速铁路施工与维护,(因用人单位可能对考生身体素质有要求，请色盲色弱的考生慎重报考)(天河校区),,不限,6.0,3.0,6410.0,434.0,90020.0,427.0,103323.0,437.0,101092.0,0.0,0.0
10861,广东交通职业技术学院,专科批,专科,历史,501,116,动车组检修技术,(因用人单位可能对考生身体素质有要求，请色盲色弱的考生慎重报考)(天河校区),,不限,4.0,3.0,6410.0,434.0,90020.0,428.0,102278.0,435.0,103166.0,420.0,121949.0
10861,广东交通职业技术学院,专科批,专科,历史,501,129,数字媒体技术,(因用人单位可能对考生身体素质有要求，请色盲色弱的考生慎重报考)(清远校区),,不限,7.0,3.0,6410.0,434.0,90020.0,0.0,0.0,438.0,100142.0,430.0,112419.0
