year,category,score,count,cumulative_count,rank
2025,历史,269,423.0,274311,274100.0
2025,历史,268,412.0,274723,274518.0
2025,历史,267,408.0,275131,274928.0
2025,历史,266,384.0,275515,275324.0
2025,历史,265,396.0,275911,275714.0
2025,历史,264,386.0,276297,276105.0
2025,历史,263,363.0,276660,276479.0
2025,历史,262,343.0,277003,276832.0
2025,历史,261,371.0,277374,277189.0
2025,历史,260,349.0,277723,277549.0
2025,历史,259,303.0,278026,277875.0
2025,历史,258,345.0,278371,278199.0
2025,历史,257,343.0,278714,278543.0
2025,历史,256,336.0,279050,278883.0
2025,历史,255,303.0,279353,279202.0
2025,历史,254,310.0,279663,279509.0
2025,历史,253,310.0,279973,279819.0
2025,历史,252,318.0,280291,280133.0
2025,历史,251,272.0,280563,280428.0
2025,历史,250,299.0,280862,280713.0
2025,历史,249,263.0,281125,280994.0
2025,历史,248,271.0,281396,281261.0
2025,历史,247,271.0,281667,281532.0
2025,历史,246,275.0,281942,281805.0
2025,历史,245,238.0,282180,282062.0
2025,历史,244,262.0,282442,282312.0
2025,历史,243,236.0,282678,282561.0
2025,历史,242,245.0,282923,282801.0
2025,历史,241,213.0,283136,283030.0
2025,历史,240,232.0,283368,283253.0
2025,历史,239,211.0,283579,283474.0
2025,历史,238,217.0,283796,283688.0
2025,历史,237,202.0,283998,283898.0
2025,历史,236,218.0,284216,284108.0
2025,历史,235,208.0,284424,284321.0
2025,历史,234,199.0,284623,284524.0
2025,历史,233,173.0,284796,284710.0
2025,历史,232,192.0,284988,284893.0
2025,历史,231,180.0,285168,285079.0
2025,历史,230,178.0,285346,285258.0
2025,历史,229,151.0,285497,285422.0
2025,历史,228,177.0,285674,285586.0
2025,历史,227,170.0,285844,285760.0
2025,历史,226,143.0,285987,285916.0
2025,历史,225,170.0,286157,286073.0
2025,历史,224,131.0,286288,286223.0
2025,历史,223,148.0,286436,286363.0
2025,历史,222,147.0,286583,286510.0
2025,历史,221,161.0,286744,286664.0
2025,历史,220,116.0,286860,286803.0
2025,历史,219,139.0,286999,286930.0
2025,历史,218,113.0,287112,287056.0
2025,历史,217,143.0,287255,287184.0
2025,历史,216,128.0,287383,287320.0
2025,历史,215,124.0,287507,287446.0
2025,历史,214,118.0,287625,287567.0
2025,历史,213,112.0,287737,287682.0
2025,历史,212,107.0,287844,287791.0
2025,历史,211,121.0,287965,287905.0
2025,历史,210,106.0,288071,288019.0
2025,历史,209,106.0,288177,288125.0
2025,历史,208,119.0,288296,288237.0
2025,历史,207,110.0,288406,288352.0
2025,历史,206,96.0,288502,288455.0
2025,历史,205,103.0,288605,288554.0
2025,历史,204,93.0,288698,288652.0
2025,历史,203,103.0,288801,288750.0
2025,历史,202,91.0,288892,288847.0
