subject_group,school_code,school_name,major_group_code,actual_group_min_score,actual_group_min_rank,major_code,major_name,actual_major_min_score,actual_major_min_rank,actual_major_max_score,actual_major_avg_score,actual_major_admit_count,selection_requirement,college_department,major_note,actual_group_plan_count,actual_group_filing_count,actual_group_vacancy_count,group_note,group_major_count
物理,14527,山西工程技术学院,205,490,183254,010,工程管理,491,181091,493.0,,2,物,,,4,4,,,2
物理,14527,山西工程技术学院,205,490,183254,011,工程造价,490,182868,491.0,,2,物,,,4,4,,,2
物理,14527,山西工程技术学院,206,495,174316,009,电气工程及其自动化,501,162892,503.0,,2,物+化,,,24,24,,,14
物理,14527,山西工程技术学院,206,495,174316,014,智能制造工程,499,166551,501.0,,2,物+化,,,24,24,,,14
物理,14527,山西工程技术学院,206,495,174316,005,物联网工程,497,170263,498.0,,2,物+化,,,24,24,,,14
物理,14527,山西工程技术学院,206,495,174316,013,机械设计制造及其自动化,497,170263,500.0,,2,物+化,,,24,24,,,14
物理,14527,山西工程技术学院,206,495,174316,003,计算机科学与技术,496,172127,496.0,,2,物+化,,,24,24,,,14
物理,14527,山西工程技术学院,206,495,174316,016,机器人工程,496,172127,496.0,,2,物+化,,,24,24,,,14
物理,14527,山西工程技术学院,206,495,174316,006,智能科学与技术,496,172127,502.0,,2,物+化,,,24,24,,,14
物理,14527,山西工程技术学院,206,495,174316,012,机械电子工程,496,172127,499.0,,2,物+化,,,24,24,,,14
物理,14527,山西工程技术学院,206,495,174316,002,材料成型及控制工程,496,172127,496.0,,1,物+化,,,24,24,,,14
物理,14527,山西工程技术学院,206,495,174316,017,智能建造,496,172127,496.0,,1,物+化,,,24,24,,,14
物理,14527,山西工程技术学院,206,495,174316,007,测绘工程,495,173904,497.0,,2,物+化,,,24,24,,,14
物理,14527,山西工程技术学院,206,495,174316,004,数据科学与大数据技术,495,173904,496.0,,2,物+化,,,24,24,,,14
物理,14527,山西工程技术学院,206,495,174316,008,地质工程,495,173904,495.0,,1,物+化,,,24,24,,,14
物理,14527,山西工程技术学院,206,495,174316,015,土木工程,495,173904,495.0,,1,物+化,,,24,24,,,14
物理,11230,齐齐哈尔医学院,211,492,178567,011,食品营养与检验教育,492,179318,492.0,,1,物+化,,,1,1,,,1
物理,11230,齐齐哈尔医学院,212,497,171130,007,预防医学(5年),527,117147,527.0,,1,物+化,,,5,5,,,4
物理,11230,齐齐哈尔医学院,212,497,171130,010,药物制剂,498,168387,498.0,,1,物+化,,,5,5,,,4
物理,11230,齐齐哈尔医学院,212,497,171130,008,临床药学(5年),497,170263,524.0,,2,物+化,,,5,5,,,4
物理,11230,齐齐哈尔医学院,212,497,171130,009,药学,497,170263,497.0,,1,物+化,,,5,5,,,4
物理,11230,齐齐哈尔医学院,213,514,139244,005,精神医学(5年),518,132614,525.0,,2,物+化+生,,,20,20,,,3
物理,11230,齐齐哈尔医学院,213,514,139244,004,临床医学(5年),516,136039,527.0,,12,物+化+生,,,20,20,,,3
物理,11230,齐齐哈尔医学院,213,514,139244,006,医学影像学(5年),514,139508,539.0,,6,物+化+生,,,20,20,,,3
物理,11230,齐齐哈尔医学院,214,493,177783,012,助产学,494,175701,503.0,,2,物+生,,,8,8,,,2
物理,11230,齐齐哈尔医学院,214,493,177783,013,护理学,493,177519,519.0,,6,物+生,,,8,8,,,2
物理,10124,忻州师范学院,204,499,166245,007,财务管理,499,166551,499.0,,1,物,,,1,1,,,1
物理,10124,忻州师范学院,205,496,171776,006,物理学(师范),504,157526,504.0,,1,物+化,,普师,6,6,,普师,6
物理,10124,忻州师范学院,205,496,171776,004,计算机科学与技术(师范),503,159325,503.0,,1,物+化,,普师,6,6,,普师,6
物理,10124,忻州师范学院,205,496,171776,001,通信工程,498,168387,498.0,,1,物+化,,,6,6,,普师,6
物理,10124,忻州师范学院,205,496,171776,003,应用化学,497,170263,497.0,,1,物+化,,,6,6,,普师,6
物理,10124,忻州师范学院,205,496,171776,002,电子信息科学与技术,497,170263,497.0,,1,物+化,,,6,6,,普师,6
物理,10124,忻州师范学院,205,496,171776,005,数字媒体技术,496,172127,496.0,,1,物+化,,,6,6,,普师,6
物理,13684,珠海科技学院,208,494,175423,212,会计学,505,156344,524.0,,70,物,,,1002,1002,,民办,27
物理,13684,珠海科技学院,208,494,175423,202,汉语言文学,500,164229,537.0,,40,物,,,1002,1002,,民办,27
物理,13684,珠海科技学院,208,494,175423,213,财务管理,500,164860,519.0,,37,物,,,1002,1002,,民办,27
物理,13684,珠海科技学院,208,494,175423,215,金融学,498,168116,535.0,,80,物,,,1002,1002,,民办,27
物理,13684,珠海科技学院,208,494,175423,214,国际经济与贸易,498,168731,533.0,,50,物,,,1002,1002,,民办,27
物理,13684,珠海科技学院,208,494,175423,225,商务英语,498,168963,524.0,,20,物,,,1002,1002,,民办,27
物理,13684,珠海科技学院,208,494,175423,222,英语,497,171129,532.0,,30,物,,,1002,1002,,民办,27
物理,13684,珠海科技学院,208,494,175423,218,电子商务,496,171802,520.0,,40,物,,,1002,1002,,民办,27
物理,13684,珠海科技学院,208,494,175423,209,工商管理,496,172904,503.0,,30,物,,,1002,1002,,民办,27
物理,13684,珠海科技学院,208,494,175423,216,投资学,495,173247,511.0,,40,物,,,1002,1002,,民办,27
物理,13684,珠海科技学院,208,494,175423,201,学前教育(师范),495,173962,508.0,,30,物,,普师,1002,1002,,民办,27
物理,13684,珠海科技学院,208,494,175423,211,人力资源管理,495,173986,541.0,,30,物,,,1002,1002,,民办,27
物理,13684,珠海科技学院,208,494,175423,208,健康服务与管理,495,174199,518.0,,30,物,,,1002,1002,,民办,27
物理,13684,珠海科技学院,208,494,175423,210,市场营销,495,174231,524.0,,30,物,,,1002,1002,,民办,27
物理,13684,珠海科技学院,208,494,175423,217,物流管理,495,174565,537.0,,40,物,,,1002,1002,,民办,27
物理,13684,珠海科技学院,208,494,175423,227,城乡规划(5年),494,174930,510.0,,20,物,,,1002,1002,,民办,27
物理,13684,珠海科技学院,208,494,175423,205,行政管理,494,175080,500.0,,30,物,,,1002,1002,,民办,27
物理,13684,珠海科技学院,208,494,175423,207,社会工作,494,175107,504.0,,30,物,,,1002,1002,,民办,27
物理,13684,珠海科技学院,208,494,175423,203,广告学,494,175140,524.0,,55,物,,,1002,1002,,民办,27
物理,13684,珠海科技学院,208,494,175423,220,酒店管理,494,175176,523.0,,30,物,,,1002,1002,,民办,27
物理,13684,珠海科技学院,208,494,175423,204,汉语国际教育,494,175230,505.0,,30,物,,,1002,1002,,民办,27
物理,13684,珠海科技学院,208,494,175423,223,日语,494,175275,534.0,,20,物,,,1002,1002,,民办,27
物理,13684,珠海科技学院,208,494,175423,219,旅游管理,494,175340,532.0,,40,物,,,1002,1002,,民办,27
物理,13684,珠海科技学院,208,494,175423,206,劳动与社会保障,494,175357,522.0,,30,物,,,1002,1002,,民办,27
物理,13684,珠海科技学院,208,494,175423,224,朝鲜语,494,175358,496.0,,20,物,,,1002,1002,,民办,27
物理,13684,珠海科技学院,208,494,175423,226,建筑学(5年),494,175419,517.0,,56,物,,,1002,1002,,民办,27
物理,13684,珠海科技学院,208,494,175423,221,会展经济与管理,494,175423,510.0,,40,物,,,1002,1002,,民办,27
物理,13684,珠海科技学院,209,497,171162,311,计算机科学与技术,514,139956,552.0,,140,物+化,,,1975,1975,,民办,30
物理,13684,珠海科技学院,209,497,171162,312,软件工程,505,156327,547.0,,150,物+化,,,1975,1975,,民办,30
物理,13684,珠海科技学院,209,497,171162,307,电子信息科学与技术,504,157267,541.0,,105,物+化,,,1975,1975,,民办,30
物理,13684,珠海科技学院,209,497,171162,309,自动化,504,158299,540.0,,75,物+化,,,1975,1975,,民办,30
物理,13684,珠海科技学院,209,497,171162,303,机械设计制造及其自动化,503,159660,537.0,,112,物+化,,,1975,1975,,民办,30
物理,13684,珠海科技学院,209,497,171162,328,无人驾驶航空器系统工程,502,160336,545.0,,60,物+化,,,1975,1975,,民办,30
物理,13684,珠海科技学院,209,497,171162,314,智能科学与技术,502,161981,534.0,,57,物+化,,,1975,1975,,民办,30
物理,13684,珠海科技学院,209,497,171162,304,机械电子工程,501,163102,558.0,,62,物+化,,,1975,1975,,民办,30
物理,13684,珠海科技学院,209,497,171162,306,机器人工程,501,163385,523.0,,50,物+化,,,1975,1975,,民办,30
物理,13684,珠海科技学院,209,497,171162,313,网络工程,501,163420,520.0,,50,物+化,,,1975,1975,,民办,30
物理,13684,珠海科技学院,209,497,171162,308,微电子科学与工程,500,165081,539.0,,83,物+化,,,1975,1975,,民办,30
物理,13684,珠海科技学院,209,497,171162,329,智能制造工程,500,165244,512.0,,38,物+化,,,1975,1975,,民办,30
物理,13684,珠海科技学院,209,497,171162,327,飞行器设计与工程,499,165803,534.0,,40,物+化,,,1975,1975,,民办,30
物理,13684,珠海科技学院,209,497,171162,310,通信工程,499,166399,546.0,,79,物+化,,,1975,1975,,民办,30
物理,13684,珠海科技学院,209,497,171162,326,数据计算及应用,499,167289,517.0,,20,物+化,,,1975,1975,,民办,30
物理,13684,珠海科技学院,209,497,171162,305,车辆工程,499,167347,510.0,,46,物+化,,,1975,1975,,民办,30
物理,13684,珠海科技学院,209,497,171162,319,制药工程,497,169521,555.0,,60,物+化,,,1975,1975,,民办,30
物理,13684,珠海科技学院,209,497,171162,322,药物分析,497,169792,509.0,,51,物+化,,,1975,1975,,民办,30
物理,13684,珠海科技学院,209,497,171162,318,新能源材料与器件,497,170126,519.0,,50,物+化,,,1975,1975,,民办,30
物理,13684,珠海科技学院,209,497,171162,317,化学工程与工艺,497,170532,506.0,,40,物+化,,,1975,1975,,民办,30
物理,13684,珠海科技学院,209,497,171162,316,材料科学与工程,497,170588,507.0,,40,物+化,,,1975,1975,,民办,30
物理,13684,珠海科技学院,209,497,171162,302,物流工程,497,170631,512.0,,30,物+化,,,1975,1975,,民办,30
物理,13684,珠海科技学院,209,497,171162,320,食品质量与安全,497,170767,499.0,,50,物+化,,,1975,1975,,民办,30
物理,13684,珠海科技学院,209,497,171162,301,金融工程,497,170798,515.0,,34,物+化,,,1975,1975,,民办,30
物理,13684,珠海科技学院,209,497,171162,323,中药学,497,170944,521.0,,60,物+化,,,1975,1975,,民办,30
物理,13684,珠海科技学院,209,497,171162,324,应用统计学,497,170987,517.0,,66,物+化,,,1975,1975,,民办,30
物理,13684,珠海科技学院,209,497,171162,321,药物制剂,497,171063,513.0,,63,物+化,,,1975,1975,,民办,30
物理,13684,珠海科技学院,209,497,171162,325,数据科学与大数据技术,497,171089,547.0,,164,物+化,,,1975,1975,,民办,30
物理,13684,珠海科技学院,209,497,171162,330,食品营养与健康,497,171144,510.0,,38,物+化,,,1975,1975,,民办,30
物理,13684,珠海科技学院,209,497,171162,315,应用化学,497,171162,528.0,,55,物+化,,,1975,1975,,民办,30
物理,13684,珠海科技学院,210,494,175332,401,护理学,494,175332,518.0,,51,物+生,,,51,51,,民办,1
物理,10465,中原工学院,205,502,161470,002,工程造价,502,161131,512.0,,4,物,,,4,4,,,1
物理,10465,中原工学院,206,520,129542,003,物联网工程,520,129148,534.0,,4,物+化,,,4,4,,,1
物理,10483,商丘师范学院,206,494,176100,006,金融数学,497,170263,497.0,,1,物,,,3,3,,,3
物理,10483,商丘师范学院,206,494,176100,011,电子商务,496,172127,496.0,,1,物,,,3,3,,,3
物理,10483,商丘师范学院,206,494,176100,013,计算金融,494,175701,494.0,,1,物,,,3,3,,,3
物理,10483,商丘师范学院,207,495,174233,010,动物科学,500,164693,500.0,,1,物+化,,,8,8,,,5
物理,10483,商丘师范学院,207,495,174233,012,人工智能,499,166551,502.0,,2,物+化,,,8,8,,,5
物理,10483,商丘师范学院,207,495,174233,008,新能源科学与工程,497,170263,497.0,,1,物+化,,,8,8,,,5
物理,10483,商丘师范学院,207,495,174233,007,材料科学与工程,495,173904,495.0,,2,物+化,,,8,8,,,5
物理,10483,商丘师范学院,207,495,174233,009,食品科学与工程,495,173904,502.0,,2,物+化,,,8,8,,,5
物理,10418,赣南师范大学,227,515,138554,027,社会学,518,133455,518.0,,1,物,,,8,8,,,6
物理,10418,赣南师范大学,227,515,138554,023,小学教育(师范),518,133455,534.0,,2,物,,普师,8,8,,,6
物理,10418,赣南师范大学,227,515,138554,021,教育学(师范),517,135184,532.0,,2,物,,普师,8,8,,,6
物理,10418,赣南师范大学,227,515,138554,025,教育技术学(师范),517,135184,517.0,,1,物,,普师,8,8,,,6
物理,10418,赣南师范大学,227,515,138554,028,社会工作,516,136893,516.0,,1,物,,,8,8,,,6
物理,10418,赣南师范大学,227,515,138554,026,法学,515,138620,515.0,,1,物,,,8,8,,,6
物理,10418,赣南师范大学,228,513,141262,032,市场营销,516,136893,516.0,,1,物,,,6,6,,,2
物理,10418,赣南师范大学,228,513,141262,033,大数据管理与应用,513,142204,522.0,,5,物,,,6,6,,,2
物理,10418,赣南师范大学,229,520,128849,024,应用心理学,538,99935,538.0,,1,物,,,5,5,,,2
物理,10418,赣南师范大学,229,520,128849,022,学前教育(师范),520,130005,537.0,,4,物,,普师,5,5,,,2
物理,10418,赣南师范大学,230,519,131245,030,人文地理与城乡规划,521,128289,521.0,,1,物+地,,,5,5,,,2
物理,10418,赣南师范大学,230,519,131245,031,地理信息科学,519,131771,533.0,,4,物+地,,,5,5,,,2
物理,10418,赣南师范大学,231,547,85492,029,地理科学(师范),547,86135,553.0,,2,物+地,,普师,2,2,,普师,1
物理,10418,赣南师范大学,232,498,168443,034,数学与应用数学(师范),534,106293,546.0,,4,物+化,,普师,16,16,,普师,6
物理,10418,赣南师范大学,232,498,168443,038,物理学(师范),508,151175,530.0,,2,物+化,,普师,16,16,,普师,6
物理,10418,赣南师范大学,232,498,168443,035,应用统计学,503,160236,526.0,,4,物+化,,,16,16,,普师,6
物理,10418,赣南师范大学,232,498,168443,053,智慧农业,503,160236,503.0,,1,物+化,,,16,16,,普师,6
物理,10418,赣南师范大学,232,498,168443,039,物理学,500,165626,506.0,,3,物+化,,,16,16,,普师,6
物理,10418,赣南师范大学,232,498,168443,049,环境科学,498,169297,499.0,,2,物+化,,,16,16,,普师,6
物理,10418,赣南师范大学,233,544,89746,036,计算机科学与技术,544,90713,557.0,,4,物+化,,,4,4,,,1
物理,10418,赣南师范大学,234,519,130670,043,化学(师范),528,116332,530.0,,2,物+化,,普师,16,16,,普师,5
物理,10418,赣南师范大学,234,519,130670,046,材料化学,523,124908,527.0,,4,物+化,,,16,16,,普师,5
物理,10418,赣南师范大学,234,519,130670,044,化学,523,124908,526.0,,4,物+化,,,16,16,,普师,5
物理,10418,赣南师范大学,234,519,130670,045,应用化学,520,130005,522.0,,2,物+化,,,16,16,,普师,5
物理,10418,赣南师范大学,234,519,130670,047,化学工程与工艺,519,131771,523.0,,4,物+化,,,16,16,,普师,5
物理,10418,赣南师范大学,237,521,126611,037,数据科学与大数据技术,540,96825,540.0,,1,物+化,,,19,19,,,6
物理,10418,赣南师范大学,237,521,126611,040,电子信息工程,538,99935,539.0,,2,物+化,,,19,19,,,6
物理,10418,赣南师范大学,237,521,126611,041,电子科学与技术,528,116332,540.0,,4,物+化,,,19,19,,,6
物理,10418,赣南师范大学,237,521,126611,042,电气工程及其自动化,527,117960,531.0,,4,物+化,,,19,19,,,6
物理,10418,赣南师范大学,237,521,126611,050,能源与环境系统工程,524,123093,525.0,,2,物+化,,,19,19,,,6
物理,10418,赣南师范大学,237,521,126611,048,复合材料成型工程,521,128289,529.0,,6,物+化,,,19,19,,,6
物理,10418,赣南师范大学,238,509,148598,052,园艺,513,142204,513.0,,1,物+化,,,4,4,,,2
物理,10418,赣南师范大学,238,509,148598,051,生物科学(师范),509,149384,532.0,,3,物+化,,普师,4,4,,,2
物理,10919,平顶山学院,204,504,157795,001,飞行器控制与信息工程,504,157526,516.0,,5,物+化,,,5,5,,,1
物理,11656,广东石油化工学院,201,507,152005,001,化学工程与工艺,529,114357,557.0,,184,物+化,,卓越班,1154,1154,,,12
物理,11656,广东石油化工学院,201,507,152005,002,石油工程,522,126408,550.0,,93,物+化,,,1154,1154,,,12
物理,11656,广东石油化工学院,201,507,152005,003,油气储运工程,516,135345,553.0,,124,物+化,,,1154,1154,,,12
物理,11656,广东石油化工学院,201,507,152005,010,能源化学工程,516,135551,532.0,,70,物+化,,,1154,1154,,,12
物理,11656,广东石油化工学院,201,507,152005,004,海洋油气工程,514,139358,539.0,,67,物+化,,,1154,1154,,,12
物理,11656,广东石油化工学院,201,507,152005,009,精细化工,514,140336,533.0,,60,物+化,,,1154,1154,,,12
物理,11656,广东石油化工学院,201,507,152005,011,应用化学,511,145061,528.0,,123,物+化,,,1154,1154,,,12
物理,11656,广东石油化工学院,201,507,152005,005,资源勘查工程,509,148162,519.0,,54,物+化,,,1154,1154,,,12
物理,11656,广东石油化工学院,201,507,152005,008,给排水科学与工程,507,151850,528.0,,101,物+化,,,1154,1154,,,12
物理,11656,广东石油化工学院,201,507,152005,007,环保设备工程,507,151914,514.0,,65,物+化,,,1154,1154,,,12
物理,11656,广东石油化工学院,201,507,152005,006,环境工程,507,152002,528.0,,127,物+化,,,1154,1154,,,12
物理,11656,广东石油化工学院,201,507,152005,012,安全工程,507,152005,528.0,,66,物+化,,,1154,1154,,,12
物理,11656,广东石油化工学院,202,510,146711,013,电气工程及其自动化,529,113215,549.0,,154,物+化,,卓越班,1043,1043,,,10
物理,11656,广东石油化工学院,202,510,146711,014,自动化,523,124552,537.0,,150,物+化,,,1043,1043,,,10
物理,11656,广东石油化工学院,202,510,146711,015,机械设计制造及其自动化,519,130141,542.0,,154,物+化,,,1043,1043,,,10
物理,11656,广东石油化工学院,202,510,146711,020,能源与动力工程,513,142040,538.0,,176,物+化,,,1043,1043,,,10
物理,11656,广东石油化工学院,202,510,146711,018,测控技术与仪器,512,142735,529.0,,75,物+化,,,1043,1043,,,10
物理,11656,广东石油化工学院,202,510,146711,016,过程装备与控制工程,510,146448,529.0,,120,物+化,,,1043,1043,,,10
物理,11656,广东石油化工学院,202,510,146711,022,工业设计,510,146511,522.0,,62,物+化,,,1043,1043,,,10
物理,11656,广东石油化工学院,202,510,146711,021,工程力学,510,146619,519.0,,26,物+化,,,1043,1043,,,10
物理,11656,广东石油化工学院,202,510,146711,019,焊接技术与工程,510,146670,521.0,,54,物+化,,,1043,1043,,,10
物理,11656,广东石油化工学院,202,510,146711,017,材料成型及控制工程,510,146711,519.0,,65,物+化,,,1043,1043,,,10
物理,11656,广东石油化工学院,203,504,158327,024,电子信息工程,509,148338,540.0,,153,物+化,,,875,875,,,8
物理,11656,广东石油化工学院,203,504,158327,025,新能源科学与工程,507,152140,522.0,,76,物+化,,,875,875,,,8
物理,11656,广东石油化工学院,203,504,158327,023,集成电路设计与集成系统,506,154229,530.0,,148,物+化,,,875,875,,,8
物理,11656,广东石油化工学院,203,504,158327,026,高分子材料与工程,505,156207,537.0,,170,物+化,,,875,875,,,8
物理,11656,广东石油化工学院,203,504,158327,028,生物技术,504,158171,518.0,,60,物+化,,,875,875,,,8
物理,11656,广东石油化工学院,203,504,158327,029,生物工程,504,158285,516.0,,55,物+化,,,875,875,,,8
物理,11656,广东石油化工学院,203,504,158327,027,功能材料,504,158288,524.0,,100,物+化,,,875,875,,,8
物理,11656,广东石油化工学院,203,504,158327,030,食品科学与工程,504,158327,522.0,,105,物+化,,,875,875,,,8
物理,11656,广东石油化工学院,204,503,158966,032,计算机科学与技术,510,145858,546.0,,156,物+化,,,814,814,,,10
物理,11656,广东石油化工学院,204,503,158966,033,网络工程,507,152755,523.0,,82,物+化,,,814,814,,,10
物理,11656,广东石油化工学院,204,503,158966,035,人工智能,506,153896,550.0,,85,物+化,,,814,814,,,10
物理,11656,广东石油化工学院,204,503,158966,034,物联网工程,505,155284,514.0,,82,物+化,,,814,814,,,10
物理,11656,广东石油化工学院,204,503,158966,038,数据科学与大数据技术,505,155905,526.0,,97,物+化,,,814,814,,,10
物理,11656,广东石油化工学院,204,503,158966,039,智能科学与技术,504,157097,514.0,,84,物+化,,,814,814,,,10
物理,11656,广东石油化工学院,204,503,158966,037,土木工程,504,157482,514.0,,6,物+化,,,814,814,,,10
物理,11656,广东石油化工学院,204,503,158966,036,智能建造,503,158903,515.0,,95,物+化,,,814,814,,,10
物理,11656,广东石油化工学院,204,503,158966,040,教育技术学,503,158945,512.0,,46,物+化,,,814,814,,,10
物理,11656,广东石油化工学院,204,503,158966,041,信息与计算科学,503,158966,523.0,,76,物+化,,,814,814,,,10
物理,11656,广东石油化工学院,205,503,158413,042,数学与应用数学(师范),506,153657,527.0,,125,物+化,,普师,211,211,,普师,2
物理,11656,广东石油化工学院,205,503,158413,043,物理学(师范),503,158413,521.0,,86,物+化,,普师,211,211,,普师,2
物理,11656,广东石油化工学院,206,513,142049,044,思想政治教育(师范),513,142049,528.0,,38,物+政,,普师,38,38,,普师,1
物理,11656,广东石油化工学院,207,512,143828,045,地理科学(师范),512,143828,530.0,,38,物+地,,普师,38,38,,普师,1
物理,11656,广东石油化工学院,208,499,166883,050,法学,504,158084,531.0,,34,物,,,542,542,,,11
物理,11656,广东石油化工学院,208,499,166883,046,汉语言文学(师范),503,159107,533.0,,48,物,,普师,542,542,,,11
物理,11656,广东石油化工学院,208,499,166883,054,会计学,503,159654,528.0,,60,物,,,542,542,,,11
物理,11656,广东石油化工学院,208,499,166883,049,学前教育(师范),502,161294,506.0,,5,物,,普师,542,542,,,11
物理,11656,广东石油化工学院,208,499,166883,052,工业工程,501,162193,536.0,,75,物,,,542,542,,,11
物理,11656,广东石油化工学院,208,499,166883,047,英语(师范),501,162926,531.0,,69,物,,普师,542,542,,,11
物理,11656,广东石油化工学院,208,499,166883,055,国际经济与贸易,500,164510,517.0,,40,物,,,542,542,,,11
物理,11656,广东石油化工学院,208,499,166883,048,历史学(师范),500,165116,514.0,,20,物,,普师,542,542,,,11
物理,11656,广东石油化工学院,208,499,166883,056,市场营销,499,165915,509.0,,28,物,,,542,542,,,11
物理,11656,广东石油化工学院,208,499,166883,053,物流工程,499,166840,523.0,,106,物,,,542,542,,,11
物理,11656,广东石油化工学院,208,499,166883,051,建筑学(5年),499,166883,532.0,,57,物,,,542,542,,,11
物理,10757,塔里木大学,206,491,181500,008,工商管理类,491,181963,524.0,,4,物,,人力资源管理、工商管理、财务管理、会计学,4,4,,,1
物理,10757,塔里木大学,207,493,177299,004,材料科学与工程,495,174781,517.0,,6,物+化,,,13,13,,,2
物理,10757,塔里木大学,207,493,177299,005,农业机械化及其自动化,493,178416,494.0,,7,物+化,,,13,13,,,2
物理,10757,塔里木大学,208,495,173538,002,应用化学,495,174781,504.0,,4,物+化,,,7,7,,,2
物理,10757,塔里木大学,208,495,173538,003,化学(师范),495,174781,497.0,,3,物+化,,普师,7,7,,,2
物理,10757,塔里木大学,209,498,167610,006,计算机科学与技术,501,163758,509.0,,5,物+化,,,10,10,,,2
物理,10757,塔里木大学,209,498,167610,007,通信工程,498,169297,504.0,,5,物+化,,,10,10,,,2
物理,10757,塔里木大学,210,489,184892,001,园林,489,185688,494.0,,6,物+生,,,6,6,,,1
物理,10222,佳木斯大学,212,493,178185,009,康复治疗学,495,173904,501.0,,10,物+化,,,45,45,,,6
物理,10222,佳木斯大学,212,493,178185,015,计算机科学与技术,495,173904,496.0,,4,物+化,,,45,45,,,6
物理,10222,佳木斯大学,212,493,178185,014,化学(师范),494,175701,508.0,,9,物+化,,普师,45,45,,,6
物理,10222,佳木斯大学,212,493,178185,012,制药工程,493,177519,494.0,,5,物+化,,,45,45,,,6
物理,10222,佳木斯大学,212,493,178185,011,药学,493,177519,513.0,,12,物+化,,,45,45,,,6
物理,10222,佳木斯大学,212,493,178185,013,药物分析,493,177519,493.0,,5,物+化,,,45,45,,,6
物理,10222,佳木斯大学,213,554,75509,006,口腔医学(5年),554,75466,562.0,,5,物+化+生,,,5,5,,,1
物理,10222,佳木斯大学,214,500,165515,010,护理学,500,164693,508.0,,5,物+生,,,5,5,,,1
物理,10222,佳木斯大学,215,529,114134,007,临床医学(5年),529,113837,545.0,,15,物+化+生,,,15,15,,,1
物理,10222,佳木斯大学,216,498,168484,008,医学检验技术,498,168387,514.0,,7,物+化+生,,,7,7,,,1
物理,11242,太原学院,206,493,177755,006,物流工程,493,177519,494.0,,2,物,,,3,3,,,2
物理,11242,太原学院,206,493,177755,007,酒店管理,493,177519,493.0,,1,物,,,3,3,,,2
物理,11242,太原学院,207,495,173492,003,给排水科学与工程,502,161131,502.0,,1,物+化,,,4,4,,,3
物理,11242,太原学院,207,495,173492,004,化学工程与工业生物工程,502,161131,502.0,,1,物+化,,,4,4,,,3
物理,11242,太原学院,207,495,173492,002,建筑环境与能源应用工程,495,173904,495.0,,2,物+化,,,4,4,,,3
物理,11242,太原学院,208,492,179866,005,园林,492,179318,492.0,,2,物+生,,,2,2,,,1
物理,10739,天水师范学院,210,501,163211,003,英语(师范),501,163758,509.0,,4,物,,普师,4,4,,普师,1
物理,10739,天水师范学院,211,514,139728,004,法学,514,140395,521.0,,3,物,,,3,3,,,1
物理,10739,天水师范学院,212,500,165370,008,机械类,500,165626,507.0,,3,物+化,,机械设计制造及其自动化、机械电子工程,3,3,,,1
物理,10739,天水师范学院,213,501,162318,005,化学(师范),501,163758,513.0,,3,物+化,,普师,3,3,,普师,1
物理,10739,天水师范学院,214,494,175327,006,生物科学(师范),495,174781,495.0,,3,物+化+生,,普师,6,6,,普师,2
物理,10739,天水师范学院,214,494,175327,007,生物技术,494,176620,497.0,,3,物+化+生,,,6,6,,普师,2
物理,11653,南阳理工学院,208,495,174209,021,工商管理,496,172127,496.0,,1,物,,,5,5,,,3
物理,11653,南阳理工学院,208,495,174209,020,国际经济与贸易(培养数字商务人才),496,172127,497.0,,2,物,,,5,5,,,3
物理,11653,南阳理工学院,208,495,174209,022,财务管理(培养智能财务人才),495,173904,499.0,,2,物,,,5,5,,,3
物理,11653,南阳理工学院,209,497,169772,004,机械设计制造及其自动化,504,157526,524.0,,6,物+化,,,32,32,,,8
物理,11653,南阳理工学院,209,497,169772,005,电气工程及其自动化,500,164693,526.0,,5,物+化,,,32,32,,,8
物理,11653,南阳理工学院,209,497,169772,007,电子信息工程,499,166551,503.0,,6,物+化,,,32,32,,,8
物理,11653,南阳理工学院,209,497,169772,006,机器人工程,499,166551,513.0,,5,物+化,,,32,32,,,8
物理,11653,南阳理工学院,209,497,169772,013,土木工程(培养建筑工程人才),499,166551,499.0,,2,物+化,,,32,32,,,8
物理,11653,南阳理工学院,209,497,169772,014,道路桥梁与渡河工程,498,168387,498.0,,2,物+化,,,32,32,,,8
物理,11653,南阳理工学院,209,497,169772,008,通信工程,498,168387,499.0,,4,物+化,,,32,32,,,8
物理,11653,南阳理工学院,209,497,169772,019,应用统计学,497,170263,498.0,,2,物+化,,,32,32,,,8
物理,11653,南阳理工学院,210,504,158379,010,计算机科学与技术,514,139508,542.0,,4,物+化,,,14,14,,,4
物理,11653,南阳理工学院,210,504,158379,009,人工智能,509,148469,517.0,,4,物+化,,,14,14,,,4
物理,11653,南阳理工学院,210,504,158379,011,数据科学与大数据技术,506,153895,509.0,,2,物+化,,,14,14,,,4
物理,11653,南阳理工学院,210,504,158379,012,虚拟现实技术,504,157526,510.0,,4,物+化,,,14,14,,,4
物理,11653,南阳理工学院,211,496,172900,015,应用化学,498,168387,502.0,,2,物+化,,,12,12,,,3
物理,11653,南阳理工学院,211,496,172900,016,化学工程与工艺,496,172127,509.0,,4,物+化,,,12,12,,,3
物理,11653,南阳理工学院,211,496,172900,018,食品科学与工程,496,172127,497.0,,6,物+化,,,12,12,,,3
物理,11653,南阳理工学院,212,495,173873,017,生物工程,495,173904,497.0,,5,物+化+生,,,5,5,,,1
