subject_group,school_code,school_name,major_code,major_name,selection_requirement,actual_major_max_score,actual_major_min_score,actual_major_min_rank,major_group_code,college_department,actual_major_avg_score,actual_major_admit_count,major_note
物理,10614,电子科技大学,011,集成电路设计与集成系统(国家示范性微电子学院),物+化,,653,3137,205,,,16,
物理,10614,电子科技大学,009,电子信息类(信息与通信),物+化,,651,3485,205,,,22,电子信息工程、通信工程、信息对抗技术、网络工程、物联网工程
物理,10614,电子科技大学,013,计算机类,物+化,,651,3485,205,,,15,计算机科学与技术、网络空间安全、数据科学与大数据技术、人工智能
物理,10614,电子科技大学,014,工科试验班(机器人电气信息智能制造),物+化,,650,3689,205,,,5,机械设计制造及其自动化、电气工程及其自动化、智能电网信息工程、工业工程、机器人工程
物理,10614,电子科技大学,020,电子信息工程(科技与艺术联合学位实验班),物+化,,650,3689,205,,,3,
物理,10614,电子科技大学,010,工科试验班(电子工程类),物+化,,648,4117,205,,,17,电子科学与技术、电磁场与无线技术
物理,10614,电子科技大学,015,电子信息类(光电集成与光网络),物+化,,648,4117,205,,,6,光电信息科学与工程、信息工程
物理,10614,电子科技大学,017,电子信息类(电子信息与物理科学复合培养),物+化,,647,4333,205,,,3,电子信息科学与技术、应用物理学
物理,10614,电子科技大学,019,数学类(大数据与智能计算数学及应用计算科学),物+化,,647,4333,205,,,5,数学与应用数学、信息与计算科学、数据科学与大数据技术
物理,10614,电子科技大学,016,电子信息类(智能仪器智能控制),物+化,,646,4557,205,,,15,自动化、测控技术与仪器
物理,10614,电子科技大学,018,航空航天类(飞行器控制信息无人机应用),物+化,,646,4557,205,,,3,飞行器控制与信息工程、无人驾驶航空器系统工程
物理,10614,电子科技大学,021,经济管理试验班(管理与电子双学位培养),物+化,,646,4557,205,,,5,电子商务、电子信息工程、工商管理(数智管理与商业分析)
物理,10698,西安交通大学,032,经济学类,物,654.0,647,4333,207,,,8,经济学、经济统计学、财政学、金融学、金融工程、国际经济与贸易、贸易经济、电子商务
物理,10698,西安交通大学,012,电气工程及其自动化(钱学森班),物+化,676.0,674,682,208,,,2,
物理,10698,西安交通大学,013,计算机科学与技术(国家拔尖计划),物+化,672.0,670,970,208,,,2,
物理,10698,西安交通大学,014,人工智能(新工科卓越计划),物+化,671.0,668,1140,208,,,2,
物理,10698,西安交通大学,019,工科试验班(越杰计划电类专业预选),物+化,673.0,667,1231,208,,,6,计算机科学与技术、自动化、电气工程及其自动化、能源互联网工程、电子科学与技术、微电子科学与工程、信息工程、软件工程、物联网工程、生物医学工程、网络空间安全
物理,10698,西安交通大学,015,储能科学与工程(新工科卓越计划),物+化,667.0,664,1526,208,,,3,
物理,10698,西安交通大学,020,工科试验班(电气类),物+化,666.0,662,1764,208,,,12,电气工程及其自动化、能源互联网工程
物理,10698,西安交通大学,021,工科试验班(计算机科学技术类),物+化,666.0,662,1764,208,,,11,计算机科学与技术、网络空间安全、物联网工程
物理,10698,西安交通大学,016,物理学(国家拔尖计划),物+化,673.0,662,1764,208,,,3,
物理,10698,西安交通大学,024,自动化,物+化,664.0,661,1887,208,,,6,
物理,10698,西安交通大学,025,微电子科学与工程,物+化,666.0,660,2019,208,,,8,
物理,10698,西安交通大学,026,电子科学与技术,物+化,661.0,660,2019,208,,,6,
物理,10698,西安交通大学,034,理科试验班(数学类),物+化,663.0,658,2303,208,,,4,数学与应用数学、信息与计算科学、统计学
物理,10698,西安交通大学,022,软件工程,物+化,661.0,658,2303,208,,,11,
物理,10698,西安交通大学,023,信息工程,物+化,660.0,658,2303,208,,,9,
物理,10698,西安交通大学,017,工科试验班(医学电子信息优本班),物+化,662.0,658,2303,208,,,3,生物医学工程
物理,10698,西安交通大学,029,工科试验班(航天航空类),物+化,665.0,657,2451,208,,,8,飞行器设计与工程、飞行器动力工程、工程力学
物理,10698,西安交通大学,030,工科试验班(智能感知与仪器),物+化,661.0,657,2451,208,,,2,测控技术与仪器、测控技术与仪器(智能感知)
物理,10698,西安交通大学,028,工科试验班(智能制造类),物+化,670.0,656,2614,208,,,15,机械工程、智能制造工程、车辆工程
物理,10698,西安交通大学,027,工科试验班(智慧能源类),物+化,664.0,656,2614,208,,,22,能源与动力工程、能源与动力工程(热流国际班)、新能源科学与工程、核工程与核技术、环境工程
物理,10698,西安交通大学,031,工科试验班(管理类),物+化,656.0,656,2614,208,,,3,大数据管理与应用、工商管理、工业工程
物理,10698,西安交通大学,018,工科试验班(智能过程与装备国卓班),物+化,660.0,656,2614,208,,,3,化学工程与工艺(智能化工)、过程装备与控制工程
物理,10698,西安交通大学,035,理科试验班(物理类),物+化,659.0,656,2614,208,,,4,材料物理、光电信息科学与工程、应用物理学
物理,10698,西安交通大学,037,工业设计(中外合作办学),物+化,643.0,619,14637,209,,,12,中外合作
物理,10698,西安交通大学,038,建筑学(中外合作办学)(5年),物+化,619.0,615,16773,209,,,10,中外合作
物理,10698,西安交通大学,039,电气工程及其自动化(中外合作办学),物+化,645.0,642,5592,211,,,6,中外合作
物理,19614,电子科技大学(沙河校区),004,软件工程(AI交叉复合型创新人才培养实验班),物+化,,645,4800,203,,,10,
物理,19614,电子科技大学(沙河校区),005,软件工程(国家卓越工程师教育培养计划特色班),物+化,,643,5308,203,,,23,
物理,19614,电子科技大学(沙河校区),002,电子信息类(中外合作办学)(电子信息),物+化,,633,8546,204,,,13,中外合作
物理,19614,电子科技大学(沙河校区),001,电子信息类(中外合作办学)(通信微电子),物+化,,630,9663,204,,,22,中外合作
物理,19614,电子科技大学(沙河校区),003,电子信息类(中外合作办学)(海南陵水国际教育创新区),物+化,,621,13625,205,,,18,中外合作
物理,10027,北京师范大学,004,心理学(师范)(国家公费师范生),物+化,631.0,625,11729,106,,,4,公师
物理,10027,北京师范大学,022,法学,物,643.0,641,5870,213,,,2,
物理,10027,北京师范大学,020,金融学,物,642.0,641,5870,213,,,2,
物理,10027,北京师范大学,021,国际经济与贸易,物,643.0,640,6150,213,,,2,
物理,10027,北京师范大学,033,公共管理类,物,640.0,639,6450,213,,,2,人力资源管理、公共事业管理
物理,10027,北京师范大学,023,心理学,物+化,674.0,669,1051,215,,,2,心理学、心理学(励耘实验班)
物理,10027,北京师范大学,031,理科试验班(励耘实验班),物+化,657.0,654,2945,215,,,2,数学与应用数学、物理学、化学、生物科学
物理,10027,北京师范大学,024,数学与应用数学,物+化,662.0,654,2945,215,,,2,
物理,10027,北京师范大学,025,物理学类,物+化,653.0,650,3689,215,,,4,物理学、天文学
物理,10027,北京师范大学,030,生物科学类,物+化,653.0,649,3900,215,,,4,生物技术、生态学、生物科学
物理,10027,北京师范大学,028,地理科学(励耘实验班),物+化,649.0,646,4557,215,,,3,
物理,10027,北京师范大学,026,化学,物+化,656.0,646,4557,215,,,2,
物理,10027,北京师范大学,032,统计学,物+化,649.0,646,4557,215,,,2,“经济学+统计学”双学位复合型人才培养项目
物理,10027,北京师范大学,027,药学(协和药班),物+化,645.0,645,4800,215,,,2,
物理,10699,西北工业大学,009,航空航天类(陈士橹飞天班),物+化,673.0,661,1948,207,,,4,航空航天工程
物理,10699,西北工业大学,007,航空航天类(黄玉珊航空班),物+化,663.0,660,2089,207,,,3,飞行器设计与工程
物理,10699,西北工业大学,006,航空航天类(智慧三航拔尖班),物+化,664.0,657,2529,207,,,10,飞行器设计与工程、计算机科学与技术
物理,10699,西北工业大学,010,航空航天类(航天),物+化,656.0,653,3230,207,,,5,飞行器设计与工程、飞行器动力工程、飞行器控制与信息工程、航空航天工程
物理,10699,西北工业大学,008,航空航天类(航空),物+化,656.0,651,3585,207,,,8,飞行器设计与工程、飞行器控制与信息工程、航空航天工程
物理,10699,西北工业大学,011,海洋工程类(水下智能系统),物+化,649.0,649,4006,207,,,5,船舶与海洋工程、水声工程、信息工程、海洋工程与技术
物理,10699,西北工业大学,012,电子信息类(电子信息),物+化,649.0,649,4006,207,,,7,电子科学与技术、电子信息工程、探测制导与控制技术、通信工程
物理,10699,西北工业大学,013,自动化类,物+化,651.0,648,4226,207,,,8,自动化、电气工程及其自动化、机器人工程
物理,10699,西北工业大学,014,计算机类(计算机),物+化,654.0,648,4226,207,,,7,计算机科学与技术、物联网工程、数据科学与大数据技术、人工智能、智能交互设计
物理,10699,西北工业大学,015,材料科学与工程(中外合作办学),物+化,626.0,623,12908,208,,,5,中外合作
物理,10699,西北工业大学,016,高分子材料与工程(中外合作办学),物+化,624.0,621,13873,208,,,5,中外合作
物理,10699,西北工业大学,017,航空航天工程(中外合作办学),物+化,643.0,631,9474,209,,,5,中外合作
物理,10699,西北工业大学,018,电子科学与技术(中外合作办学),物+化,642.0,627,11061,209,,,5,中外合作
物理,10269,华东师范大学,017,金融学(双学位),物,643.0,642,5592,212,,,2,“金融学+统计学”双学位
物理,10269,华东师范大学,021,统计学(双学位),物+化,643.0,642,5592,213,,,2,“统计学+计算机科学与技术”双学位
物理,10269,华东师范大学,027,软件工程,物+化,649.0,641,5870,213,,,6,
物理,10269,华东师范大学,019,数学与应用数学,物+化,647.0,641,5870,213,,,2,
物理,10269,华东师范大学,028,数据科学与大数据技术,物+化,640.0,640,6150,213,,,2,
物理,10269,华东师范大学,020,统计学类,物+化,640.0,639,6450,213,,,2,统计学、数据科学
物理,10269,华东师范大学,026,计算机科学与技术,物+化,641.0,638,6782,213,,,4,
物理,10269,华东师范大学,022,物理学,物+化,641.0,637,7139,213,,,3,
物理,10269,华东师范大学,025,微电子科学与工程,物+化,639.0,635,7838,213,,,5,
物理,10269,华东师范大学,029,化学,物+化,635.0,635,7838,213,,,2,
物理,10269,华东师范大学,024,通信工程(双学位),物+化,639.0,634,8188,213,,,2,
物理,10269,华东师范大学,023,通信工程,物+化,635.0,634,8188,213,,,2,
物理,10269,华东师范大学,018,心理学类,物+化,634.0,634,8188,213,,,2,心理学、应用心理学
物理,10269,华东师范大学,030,生物科学类,物+化,634.0,633,8546,213,,,2,生物科学、生物技术
物理,10486,武汉大学,027,法学,物,,653,3230,213,,,3,
物理,10486,武汉大学,028,经济学(数智经济与管理创新班),物,,646,4675,213,,,2,
物理,10486,武汉大学,025,新闻传播学类(国际传播智能传播试验班),物,,646,4675,213,,,2,广播电视学、传播学
物理,10486,武汉大学,026,大数据管理与应用,物,,640,6295,213,,,8,
物理,10486,武汉大学,029,经济学类,物,,640,6295,213,,,9,经济学、财政学、金融学、金融工程、保险学、国际经济与贸易
物理,10486,武汉大学,023,理科试验班(弘毅双学位试验班),物+化,,663,1701,214,,,4,
物理,10486,武汉大学,022,理科试验班(弘毅学堂),物+化,,660,2089,214,,,4,未来科技试验班(可全校任选
物理,10486,武汉大学,031,数学类(中法拔尖班),物+化,,657,2529,214,,,2,数学与应用数学、信息与计算科学、统计学、数据科学与大数据技术
物理,10486,武汉大学,036,生物科学(国际试验班),物+化,,656,2697,214,,,3,
物理,10486,武汉大学,034,化学类(新能源自强班),物+化,,655,2845,214,,,2,化学、应用化学
物理,10486,武汉大学,032,数学类,物+化,,652,3383,214,,,6,数学与应用数学、信息与计算科学、统计学、数据科学与大数据技术
物理,10486,武汉大学,035,化学类,物+化,,646,4675,214,,,8,化学(含化生方向)、应用化学
物理,10486,武汉大学,033,物理学类,物+化,,646,4675,214,,,8,物理学、材料物理
物理,10486,武汉大学,037,生物科学类,物+化,,646,4675,214,,,9,生物科学、生物技术、生态学
物理,10486,武汉大学,058,口腔医学(8年),物+化,,663,1701,215,,,1,
物理,10486,武汉大学,064,临床医学(8年),物+化,,648,4226,215,,,2,
物理,10486,武汉大学,059,口腔医学(5+3一体化)(5年),物+化,,643,5448,215,,,2,
物理,10486,武汉大学,060,口腔医学(5年),物+化,,642,5734,215,,,2,
物理,10486,武汉大学,065,临床医学(5+3一体化中法自强班)(5年),物+化,,641,6004,215,,,4,
物理,10486,武汉大学,061,公共卫生与预防医学类(5年),物+化,,623,12908,216,,,6,全球健康学(四年制)、预防医学(五年制、含菁英创新班)
物理,10486,武汉大学,062,药学类(科技菁英班),物+化,,643,5448,217,,,2,生物制药、药学(含药学创新班)
物理,10486,武汉大学,045,建筑学(中外合作办学)(5年),物+化,,611,19415,218,,,10,中外合作
物理,10486,武汉大学,063,护理学,物+化,,609,20682,219,,,6,
物理,10486,武汉大学,047,软件工程(特软班),物+化,,664,1578,220,,,1,
物理,10486,武汉大学,056,人工智能(自强班),物+化,,662,1825,220,,,1,
物理,10486,武汉大学,057,人工智能,物+化,,662,1825,220,,,1,
物理,10486,武汉大学,048,计算机类(计算机学院),物+化,,660,2089,220,,,7,计算机科学与技术、软件工程
物理,10486,武汉大学,054,密码科学与技术(创新班),物+化,,657,2529,220,,,2,
物理,10486,武汉大学,055,计算机类(国家网络安全学院),物+化,,657,2529,220,,,10,信息安全、网络空间安全
物理,10486,武汉大学,050,遥感科学与技术(知卓菁英创新班),物+化,,656,2697,221,,,2,
物理,10486,武汉大学,049,电子信息类(电子信息学院),物+化,,653,3230,221,,,10,电子信息工程(含电子信息、光电子、机器人方向)、通信工程
物理,10486,武汉大学,052,导航工程(智能导航创新班),物+化,,651,3585,221,,,3,
物理,10486,武汉大学,039,地球物理学(数智地空弘毅班),物+化,,647,4438,221,,,2,
物理,10486,武汉大学,051,遥感科学与技术,物+化,,646,4675,221,,,18,
物理,10486,武汉大学,053,时空信息工程,物+化,,645,4924,221,,,10,
物理,10486,武汉大学,038,智慧城市与空间规划,物+化,,645,4924,221,,,4,
物理,10486,武汉大学,024,机器人工程(机器人学院),物+化,,660,2089,222,,,2,
物理,10486,武汉大学,041,工科试验班(智能电气创新班),物+化,,657,2529,222,,,2,电气工程及其自动化、储能科学与工程
物理,10486,武汉大学,043,工科试验班(机器人与智能机械试验班),物+化,,654,3043,222,,,7,智能制造工程、机械设计制造及其自动化
物理,10486,武汉大学,046,微电子科学与工程(集成电路学院),物+化,,653,3230,222,,,2,
物理,10486,武汉大学,040,工科试验班(水利类),物+化,,653,3230,222,,,3,水利水电工程、水文与水资源工程、港口航道与海岸工程、农业水利工程、智慧水利(含创新班)
