subject_group,school_code,school_name,major_group_code,selection_requirement,group_majors_text,actual_group_min_score,actual_group_min_rank,actual_group_plan_count,actual_group_filing_count,actual_group_vacancy_count,group_note,group_major_count
物理,10918,黄淮学院,206,物,金融工程,494,176118,5,5,,,1
物理,10165,辽宁师范大学,205,物,国际商务(中外合作办学),494,176296,5,5,,中外合作,1
物理,10462,郑州轻工业大学,208,物+化,食品科学与工程(中外合作办学),494,176464,10,10,,中外合作,1
物理,10219,黑龙江科技大学,208,物+化,电气工程及其自动化，软件工程，电气工程与智能控制，机械设计制造及其自动化，自动化，计算机科学与技术，电子信息工程，工程力学，人工智能，机械电子工程，测控技术与仪器，通信工程，应用化学，数据科学与大数据技术，道路桥梁与渡河工程，物联网工程，化学工程与工艺，机械工艺技术，环境工程，安全工程,494,176523,64,64,,,20
物理,11517,河南工程学院,206,物,工业工程，物流管理，财务管理,494,176544,9,9,,,3
物理,11726,长春大学,212,物,风景园林,494,176547,2,2,,,1
物理,10809,山西中医药大学,208,物+生,中西医临床医学(5年)，护理学,494,176598,13,13,,,2
物理,10113,山西农业大学,214,物+化+生,动物医学(5年)，食品科学与工程，园艺，农学,493,176626,17,17,,,4
物理,51721,河北环境工程学院,209,物+化,环境工程,493,176768,3,3,,,1
物理,10113,山西农业大学,213,物+化+生,食品营养与健康，食品质量与安全，草业科学,493,177026,8,8,,,3
物理,10757,塔里木大学,207,物+化,材料科学与工程，农业机械化及其自动化,493,177299,13,13,,,2
物理,11765,河南城建学院,205,物,工程造价,493,177321,5,5,,,1
物理,10383,铜陵学院,205,物,审计学，经济学，经济统计学，工程管理，电子商务，会计学,493,177477,23,23,,,6
物理,11242,太原学院,206,物,物流工程，酒店管理,493,177755,3,3,,,2
物理,11230,齐齐哈尔医学院,214,物+生,助产学，护理学,493,177783,8,8,,,2
物理,10918,黄淮学院,208,物+化,软件工程(中外合作办学),493,177787,5,5,,中外合作,1
物理,10918,黄淮学院,209,物+生,园林,493,178070,5,5,,,1
物理,10234,哈尔滨学院,209,物+化,建筑电气与智能化，电气工程与智能控制，城市地下空间工程，电子信息工程，软件工程，人工智能，土木工程，数学与应用数学(师范)，化学(师范),493,178147,11,11,,,9
物理,10222,佳木斯大学,212,物+化,康复治疗学，计算机科学与技术，化学(师范)，制药工程，药学，药物分析,493,178185,45,45,,,6
物理,11068,郑州工程技术学院,205,物,工程管理,493,178258,11,11,,,1
物理,10451,鲁东大学,206,物+化,机械设计制造及其自动化(中外合作办学)，船舶与海洋工程(中外合作办学),493,178348,5,5,,中外合作,2
物理,10129,内蒙古农业大学,206,物,风景园林(5年),492,178515,4,4,,,1
物理,11230,齐齐哈尔医学院,211,物+化,食品营养与检验教育,492,178567,1,1,,,1
物理,10117,长治医学院,204,物+生,护理学,492,178745,1,1,,,1
物理,11847,佛山大学,215,物+化,环境工程(中外合作办学),492,178895,120,120,,中外合作,1
物理,11261,吉林工商学院,205,物,会计学，电子商务，税收学，金融学,492,179137,6,6,,,4
物理,10733,甘肃农业大学,206,物+化,草坪科学与工程，动物科学，水产养殖学，森林保护,492,179567,25,25,,,4
物理,10228,黑龙江中医药大学,209,物+生,护理学,492,179841,3,3,,,1
物理,11242,太原学院,208,物+生,园林,492,179866,2,2,,,1
物理,10746,青海师范大学,208,物+化,计算机科学与技术(师范)，数学与应用数学(师范)，生物科学(师范)，电子信息工程，化学(师范)，物理学(师范)，统计学,492,180084,19,19,,普师,7
物理,10582,嘉应学院,221,物,工商管理,492,180205,25,25,,中外联培,1
物理,10191,吉林建筑大学,209,物,建筑学(5年)，工程造价，工程管理，财务管理,491,180250,7,7,,,4
物理,10127,内蒙古科技大学,208,物,金融学，建筑学(5年),491,180287,5,5,,,2
物理,51721,河北环境工程学院,210,物+生,园林,491,180292,3,3,,,1
物理,11068,郑州工程技术学院,206,物+化,土木工程,491,180628,10,10,,,1
物理,10482,洛阳师范学院,204,物+化,电子信息工程，数学与应用数学(师范)，能源化学工程,491,180631,15,15,,,3
物理,10452,临沂大学,209,物+化,机械设计制造及其自动化(中外合作办学),491,180713,4,4,,中外合作,1
物理,11106,广州航海学院,206,物+化,交通运输(中外合作办学),491,180884,80,80,,中外合作,1
物理,13386,山东石油化工学院,205,物,学前教育(师范),491,181033,2,2,,普师,1
物理,11066,烟台大学,210,物+化,统计学,491,181078,2,2,,中外联培,1
物理,10582,嘉应学院,220,物,公共事业管理,491,181086,20,20,,中外联培,1
物理,10576,韶关学院,249,物,旅游管理,491,181346,30,30,,学分互认,1
物理,11347,仲恺农业工程学院,207,物+化+生,食品科学与工程,491,181366,30,30,,中外联培,1
物理,10763,喀什大学,216,物+生,护理学,491,181415,8,8,,,1
物理,10127,内蒙古科技大学,209,物+化,冶金工程，材料化学，能源与动力工程，自动化，通信工程，电子信息工程，金属材料工程，测控技术与仪器，工业设计，生物信息学，无机非金属材料工程，矿物加工工程，交通工程，机械类，能源化学工程，建筑环境与能源应用工程，数学与应用数学，生物技术，化学工程与工艺，土木工程，生物工程，建筑电气与智能化，给排水科学与工程,491,181469,66,66,,,23
物理,10129,内蒙古农业大学,208,物+化,动物科学，制药工程，植物保护，水产养殖学,491,181476,16,16,,,4
物理,10757,塔里木大学,206,物,工商管理类,491,181500,4,4,,,1
物理,10763,喀什大学,217,物+政,思想政治教育(师范),491,181586,4,4,,普师,1
物理,10113,山西农业大学,210,物+化,物联网工程，水土保持与荒漠化防治，地理信息科学，动植物检疫，中药资源与开发,491,181837,17,17,,,5
物理,10128,内蒙古工业大学,204,物,财务管理，物流管理,490,182266,12,12,,,2
物理,10129,内蒙古农业大学,207,物+化,水文与水资源工程，智慧牧业科学与工程，道路桥梁与渡河工程，软件工程，家具设计与工程，智慧交通,490,182424,20,20,,,6
物理,10647,长江师范学院,210,物+化,园艺,490,182853,5,5,,,1
物理,14527,山西工程技术学院,205,物,工程管理，工程造价,490,183254,4,4,,,2
物理,11319,江西水利电力大学,209,物+化,土木工程(中外合作办学),490,183386,8,8,,中外合作,1
物理,10451,鲁东大学,205,物+化,集成电路设计与集成系统，人工智能，车辆工程，港口航道与海岸工程，土木工程(智慧道桥工程)，土木工程(数智轨道交通)，土木工程(智能建筑工程)，水产养殖学，数学与应用数学(师范)，水文与水资源工程,490,183714,20,20,,,10
物理,10434,山东农业大学,205,物+化,动物医学类(5年)，机械电子工程，人工智能，植物保护，电子信息科学与技术，物联网工程，计算机科学与技术，通信工程，农业机械化及其自动化，应用化学，林学，应用生物科学，制药工程，制药工程(医药)，材料化学，木材科学与工程，生物技术，动物科学，园艺，茶学，土地整治工程，土木类，食品科学与工程，农业智能装备工程，生物科学，农业资源与环境，食品质量与安全，生物工程,489,183881,99,99,,,28
物理,10601,桂林医科大学,206,物,市场营销,489,183952,2,2,,中外联培,1
物理,11545,电子科技大学中山学院,204,物+化,计算机科学与技术，软件工程，人工智能,489,184090,510,510,,独立学院,3
物理,10757,塔里木大学,210,物+生,园林,489,184892,6,6,,,1
物理,10763,喀什大学,215,物+化,电气工程及其自动化，物理学(师范)，化学(师范)，网络工程，交通工程，人工智能，数学与应用数学(师范)，电子信息科学与技术，环境科学与工程，计算机科学与技术(师范)，生物科学(师范)，通信工程，预防医学(5年)，数据科学与大数据技术，生物技术，环境科学，土木工程，食品科学与工程，给排水科学与工程，卫生检验与检疫，大气科学，园艺，信息工程，化学工程与工艺,489,185256,95,95,,,24
物理,10205,长春师范大学,208,物,跨境电子商务,488,185768,2,2,,校企联培,1
物理,11810,海南医科大学,205,物+化,护理学(中外合作办学)，医学影像技术(中外合作办学)，康复治疗学(中外合作办学),488,186998,10,10,,中外合作,3
物理,13687,南京传媒学院,215,物,新闻传播学类，广播电视编导，影视技术,488,187114,22,22,,民办,3
物理,11600,湖北经济学院,209,物,资源与环境经济学(中外合作办学),488,187186,2,2,,中外合作,1
物理,10577,惠州学院,243,物,财务管理,488,187479,60,60,,中外联培,1
物理,10619,西南科技大学,212,物+化,土木工程(中外合作办学),487,187544,4,4,,中外合作,1
物理,11545,电子科技大学中山学院,201,物+化,电子信息工程，电子科学与技术，通信工程，光电信息科学与工程,487,188009,496,496,,独立学院,4
物理,10752,宁夏医科大学,208,物+化,康复治疗学，卫生检验与检疫，临床药学(5年)，老年医学与健康，预防医学(5年)，生物医药数据科学，医学检验技术，中药学，药学,487,188207,19,19,,,9
物理,11545,电子科技大学中山学院,202,物+化,电气工程及其自动化，自动化，机械电子工程，机械设计制造及其自动化，工业设计,487,188704,585,585,,独立学院,5
物理,10763,喀什大学,213,物,教育学(师范)，汉语言文学(师范)，法学，小学教育(师范)，国际经济与贸易，建筑学(5年)，学前教育(师范)，物流工程，旅游管理，财务管理，跨境电子商务,487,189093,29,29,,普师,11
物理,11726,长春大学,220,物+化,食品科学与工程(中外合作办学),486,189412,3,3,,中外合作,1
物理,10876,浙江万里学院,207,物,跨境电子商务，电子商务，会展经济与管理，会展经济与管理，工商管理，日语，风景园林,486,189798,21,21,,,7
物理,10405,东华理工大学,206,物+化,资源勘查工程，化学工程与工艺,486,190384,14,14,,中外联培,2
物理,10142,沈阳工业大学,208,物,会计学，工商管理，市场营销,486,190608,15,15,,,3
物理,11510,山东交通学院,210,物+化,交通运输(中外合作办学)，计算机科学与技术(中外合作办学)，土木工程(中外合作办学),485,191353,6,6,,中外合作,3
物理,12574,广东东软学院,204,物+化,计算机科学与技术,485,191679,102,102,,民办,1
物理,11545,电子科技大学中山学院,208,物,法学，新闻学，行政管理，旅游管理，商务英语，英语，日语,485,192437,165,165,,独立学院,7
物理,11349,五邑大学,211,物,会计学(中外联合培养)，英语(中外联合培养),484,193538,66,66,,中外联培,2
物理,11545,电子科技大学中山学院,203,物+化,应用化学，环境工程，食品质量与安全,483,195130,291,291,,独立学院,3
物理,10476,河南师范大学,208,物+化,化学(师范)，生态学，环境科学与工程类，水产养殖学(智慧渔业),483,195419,18,18,,普师,4
物理,12574,广东东软学院,203,物+化,电子信息工程,483,196110,63,63,,民办,1
物理,12574,广东东软学院,201,物+化,软件工程,482,197553,173,173,,民办,1
物理,12574,广东东软学院,214,物+化,数字媒体技术,482,197730,51,51,,民办,1
物理,11100,海南热带海洋学院,217,物,旅游管理(中外合作办学)，市场营销(中外合作办学),482,197762,7,7,,中外合作,2
物理,10476,河南师范大学,209,物+化,生物医学工程，医学信息工程，智能材料与结构,482,197797,15,15,,,3
物理,11330,安阳工学院,206,物+化,机械电子工程(中外合作办学)，土木工程(中外合作办学),482,197838,4,4,,中外合作,2
物理,11545,电子科技大学中山学院,207,物,金融学，国际经济与贸易，电子商务，财务管理，物流管理，人力资源管理，工商管理,481,198364,435,435,,独立学院,7
物理,10149,沈阳化工大学,209,物,工程管理,480,200116,2,2,,,1
物理,12574,广东东软学院,205,物+化,人工智能,480,200430,107,107,,民办,1
物理,10578,韩山师范学院,229,物,商务英语,479,201837,25,25,,中外联培,1
物理,12574,广东东软学院,206,物+化,机器人工程,479,202666,59,59,,民办,1
物理,12784,河北传媒学院,219,物+化,人工智能，智能工程与创意设计，数据科学与大数据技术,478,204743,9,9,,民办,3
物理,12574,广东东软学院,202,物+化,网络工程,478,205356,161,161,,民办,1
物理,10822,广东白云学院,208,物,学前教育(师范)，小学教育(师范),477,206914,80,80,,民办,2
物理,10165,辽宁师范大学,206,物,信息管理与信息系统(中外合作办学),476,207453,6,2,4.0,中外合作,1
物理,12618,广州软件学院,205,物+化,软件工程,476,208646,120,120,,校企联培,1
物理,12618,广州软件学院,212,物+化,软件工程,475,210005,15,15,,民办,1
物理,12574,广东东软学院,213,物,大数据管理与应用,475,210146,99,99,,民办,1
物理,10579,岭南师范学院,226,物+化,烹饪与营养教育(中外合作办学)(师范),474,211859,75,75,,中外合作,1
物理,10822,广东白云学院,209,物,应用心理学,474,212314,60,60,,民办,1
物理,10577,惠州学院,242,物,学前教育(中外合作办学)(师范),473,213768,75,75,,中外合作,1
物理,12618,广州软件学院,201,物+化,人工智能，软件工程，机器人工程，数据科学与大数据技术，网络工程，计算机科学与技术,473,214365,918,918,,民办,6
物理,12618,广州软件学院,202,物+化,电子信息工程，自动化，通信工程，物联网工程，电子与计算机工程,472,214574,500,500,,民办,5
物理,12574,广东东软学院,212,物,信息管理与信息系统,472,215068,68,68,,民办,1
物理,10588,广东技术师范大学,226,物+化,供应链管理,472,215382,60,60,,学分互认,1
物理,14278,广东第二师范学院,229,物,旅游管理与服务教育(中外人才培养实验班),472,215514,15,15,,学分互认,1
物理,10153,沈阳建筑大学,211,物,工程造价(中外合作办学),472,215783,4,4,,中外合作,1
物理,10822,广东白云学院,207,物,汉语言文学,470,218889,217,217,,民办,1
物理,12574,广东东软学院,215,物+化,工业设计,470,219009,90,90,,民办,1
物理,10822,广东白云学院,204,物+化,电气工程及其自动化，集成电路设计与集成系统，自动化，人工智能，电子信息工程,469,220573,649,649,,民办,5
物理,12574,广东东软学院,207,物,财务管理,468,221810,114,114,,民办,1
物理,10822,广东白云学院,201,物+化,虚拟现实技术，计算机科学与技术，软件工程,468,222256,488,488,,民办,3
物理,12618,广州软件学院,213,物,信息管理与信息系统,467,223548,15,15,,民办,1
物理,10822,广东白云学院,203,物+化,机械电子工程，智能车辆工程，智能制造工程，机器人工程，机械设计制造及其自动化,466,225555,541,541,,民办,5
物理,14278,广东第二师范学院,230,物,酒店管理(中外人才培养实验班),466,226180,15,15,,学分互认,1
物理,10822,广东白云学院,217,物,网络与新媒体，广播电视编导,466,226728,79,79,,民办,2
物理,12618,广州软件学院,207,物+化,智能科学与技术,464,229534,120,120,,校企联培,1
物理,12618,广州软件学院,208,物+化,物联网工程,463,230421,110,110,,校企联培,1
物理,12618,广州软件学院,215,物,会计学,463,230736,8,8,,民办,1
物理,12618,广州软件学院,209,物+化,数字媒体技术,463,230920,230,230,,校企联培,1
物理,12574,广东东软学院,211,物,物流管理,463,231749,50,50,,民办,1
物理,10489,长江大学,222,物+化,土木工程(中外合作办学),463,232093,6,6,,中外合作,1
物理,12574,广东东软学院,216,物,商务英语,462,232258,70,70,,民办,1
物理,10735,甘肃中医药大学,208,物+化,运动康复，医学影像学(5年)，康复治疗学，临床医学(5年)，中药学，预防医学(5年)，中药制药，食品质量与安全，护理学，中西医临床医学(5年)，食品营养与健康，助产学,462,232778,38,38,,,12
物理,12618,广州软件学院,211,物,网络与新媒体,460,235821,105,105,,校企联培,1
物理,12574,广东东软学院,209,物,健康服务与管理,460,236468,90,90,,民办,1
物理,10676,云南农业大学,210,物+化,土木工程(中外合作办学)(土木与环境),460,236764,2,2,,中外合作,1
物理,10822,广东白云学院,212,物,数字经济，财务管理，国际经济与贸易，审计学，会计学，金融学,460,236808,474,474,,民办,6
